File	ITS1	5.8S	ITS2	Full_ITS	Notes
KX377755	617	153	476	1245	NA
KX377756	616	153	476	1244	NA
KX377757	617	153	475	1244	NA
KX377758	616	153	476	1244	NA
KX377759	617	153	476	1245	NA
KX377760	614	152	475	1240	NA
KX377761	615	153	476	1243	NA
KX377762	617	153	476	1245	NA
KX377766	617	153	476	1245	NA
KX377767	617	153	476	1245	NA
KX377768	617	153	473	1242	NA
KX377769	617	153	475	1244	NA
KX377770	617	153	476	1245	NA
KX377771	617	153	475	1244	NA
KX377772	617	153	476	1245	NA
KX377773	616	153	476	1244	NA
KX377774	617	153	476	1245	NA
KX377777	617	153	476	1245	NA
KX377780	617	153	476	1245	NA
KX377783	617	153	476	1245	NA
KX377790	617	153	476	1245	NA
KX377791	617	153	476	1245	NA
KX377792	616	153	476	1244	NA
KX377793	617	153	475	1244	NA
KX377794	616	153	476	1244	NA
KX377795	617	153	476	1245	NA
KX377796	614	152	475	1240	NA
KX377797	617	153	476	1245	NA
KX377798	617	153	476	1245	NA
KX420700	811	154	199	NA	SSU-missing,LSU-missing
KX420741	409	154	782	NA	SSU-missing,LSU-missing
KX421288	871	154	455	NA	SSU-missing,LSU-missing
KX518353	630	150	438	1217	NA
KX553945	836	153	240	1228	NA
KX553947	869	153	240	NA	SSU-missing
KX553950	866	153	251	1269	NA
KX553952	707	153	252	1111	NA
KX592717	822	196	323	1340	NA
KX592718	823	196	323	1341	NA
KX592719	826	197	324	1346	NA
KX592721	822	196	323	1340	NA
KX592722	826	196	323	1344	NA
KX592723	802	196	323	NA	SSU-missing
KX592757	808	196	328	1331	NA
KX655790	946	154	157	NA	SSU-missing,LSU-missing
KX655793	853	154	150	NA	SSU-missing,LSU-missing
KX655797	821	154	151	NA	SSU-missing,LSU-missing
KX672816	454	153	743	1349	NA
KX672817	454	153	743	1349	NA
KX765483	609	154	422	1184	NA
KX808704	575	154	412	1140	NA
KX808705	609	153	416	1177	NA
KX808706	576	153	408	1136	NA
KX808707	575	153	409	1136	NA
KX808708	575	153	409	1136	NA
KX808709	581	153	418	1151	NA
KX808710	589	153	410	1151	NA
KX808711	589	153	410	1151	NA
KX808712	590	153	410	1152	NA
KX808713	584	154	440	1177	NA
KX808714	583	154	437	1173	NA
KX808715	581	154	440	1174	NA
KX808716	587	154	432	1172	NA
KX808717	570	154	400	1123	NA
KX808718	570	154	400	1123	NA
KX808719	570	154	400	1123	NA
KX808720	574	154	403	1130	NA
KX808721	576	154	403	1132	NA
KX808723	576	154	403	1132	NA
KX808724	549	154	417	1119	NA
KX808732	572	154	421	1146	NA
KX808733	566	154	389	1108	NA
KX808734	568	154	390	1111	NA
KX808736	573	154	413	1139	NA
KX808738	574	154	413	1140	NA
KX808739	565	154	414	1132	NA
KX808740	565	154	414	1132	NA
KX808743	578	154	416	1147	NA
KX808744	579	154	418	1150	NA
KX808746	577	154	416	1146	NA
KX808747	572	154	431	1156	NA
KX808748	577	154	414	1144	NA
KX808749	571	154	428	1152	NA
KX808750	568	154	420	1141	NA
KX808751	574	154	421	1148	NA
KX808752	574	154	421	1148	NA
KX907210	795	196	333	NA	SSU-missing,LSU-missing
KX907211	789	196	333	NA	SSU-missing,LSU-missing
KX940918	1072	154	142	NA	SSU-missing,LSU-missing
KY026630	259	154	277	NA	SSU-missing
KY026631	258	154	277	NA	SSU-missing
KY026679	238	154	354	NA	SSU-missing
KY026680	238	154	355	NA	SSU-missing
KY026699	264	154	308	NA	SSU-missing
KY026717	259	154	276	NA	SSU-missing
KY026718	260	154	277	NA	SSU-missing
KY047236	792	155	303	NA	SSU-missing,LSU-missing
KY047287	805	155	333	NA	SSU-missing,LSU-missing
KY242499	244	154	334	NA	SSU-missing
KY242500	243	154	334	NA	SSU-missing
KY242507	270	154	225	NA	SSU-missing
KY242683	138	148	264	549	NA
KY242684	138	148	261	546	NA
KY352467	178	153	94	424	NA
KY365436	674	150	489	NA	LSU-missing
KY495190	783	154	158	NA	SSU-missing
KY501642	765	153	293	1210	NA
KY501643	765	153	293	1210	NA
KY513270	983	153	311	NA	SSU-missing,LSU-missing
KY513271	983	153	311	NA	SSU-missing,LSU-missing
KY513272	983	153	311	NA	SSU-missing,LSU-missing
KY513273	983	153	311	NA	SSU-missing,LSU-missing
KY513274	983	153	311	NA	SSU-missing,LSU-missing
KY513275	983	153	311	NA	SSU-missing,LSU-missing
KY560312	159	154	907	NA	SSU-missing,LSU-missing
KY580830	236	156	1103	NA	SSU-missing,LSU-missing
KY620038	964	153	293	NA	SSU-missing,LSU-missing
KY621330	-1	1	1196	NA	5.8S_dup,SSU-missing,LSU-missing
KY630236	149	155	257	560	NA
KY637016	472	147	516	1134	NA
KY637018	548	153	423	1123	NA
KY637034	880	153	354	NA	SSU-missing
KY696736	246	154	308	NA	SSU-missing
KY696737	246	154	307	NA	SSU-missing
KY696768	246	154	293	NA	SSU-missing
KY696769	246	154	292	NA	SSU-missing
KY697107	1020	154	201	NA	SSU-missing,LSU-missing
KY711155	576	153	623	NA	LSU-missing
KY711156	570	153	584	1306	NA
KY711159	571	153	582	1305	NA
KY711161	576	155	579	1309	NA
KY711162	580	157	599	1335	NA
KY711163	571	153	585	1308	NA
KY711164	571	154	579	1303	NA
KY711165	570	155	630	NA	LSU-missing
KY711166	568	153	620	NA	LSU-missing
KY765157	198	154	163	NA	SSU-missing
KY765162	201	154	163	NA	SSU-missing
KY765164	201	154	163	NA	SSU-missing
KY765165	198	154	163	NA	SSU-missing
KY765167	198	154	163	NA	SSU-missing
KY765173	207	154	163	NA	SSU-missing
KY765174	202	154	163	NA	SSU-missing
KY765178	199	154	163	NA	SSU-missing
KY765179	191	154	163	NA	SSU-missing
KY765180	191	154	163	NA	SSU-missing
KY765181	200	154	163	NA	SSU-missing
KY765184	191	154	164	NA	SSU-missing
KY765186	201	154	163	NA	SSU-missing
KY765187	191	154	163	NA	SSU-missing
KY765188	189	154	163	NA	SSU-missing
KY765190	195	154	163	NA	SSU-missing
KY765191	199	154	163	NA	SSU-missing
KY765192	202	154	163	NA	SSU-missing
KY765193	191	154	163	NA	SSU-missing
KY765194	192	154	163	NA	SSU-missing
KY765195	174	154	163	NA	SSU-missing
KY765203	191	154	163	NA	SSU-missing
KY765204	198	154	163	NA	SSU-missing
KY765205	191	154	163	NA	SSU-missing
KY765206	200	154	163	NA	SSU-missing
KY765208	191	154	163	NA	SSU-missing
KY765221	191	154	163	NA	SSU-missing
KY765223	190	154	163	NA	SSU-missing
KY765224	199	154	163	NA	SSU-missing
KY765273	199	154	163	NA	SSU-missing
KY765276	199	154	163	NA	SSU-missing
KY780591	828	154	207	NA	SSU-missing,LSU-missing
KY780592	1462	154	208	NA	SSU-missing,LSU-missing
KY780593	897	154	208	NA	SSU-missing,LSU-missing
KY780594	1191	154	202	NA	SSU-missing,LSU-missing
KY780595	900	154	201	NA	SSU-missing,LSU-missing
KY780596	928	154	197	NA	SSU-missing,LSU-missing
KY780597	1006	154	204	NA	SSU-missing,LSU-missing
KY780598	1145	154	202	NA	SSU-missing,LSU-missing
KY780599	1122	154	205	NA	SSU-missing,LSU-missing
KY780600	1139	154	205	NA	SSU-missing,LSU-missing
KY780601	1168	154	203	NA	SSU-missing,LSU-missing
KY780602	813	154	206	NA	SSU-missing,LSU-missing
KY780604	969	154	204	NA	SSU-missing,LSU-missing
KY780605	1138	154	208	NA	SSU-missing,LSU-missing
KY780606	1027	154	206	NA	SSU-missing,LSU-missing
KY780607	800	154	209	NA	SSU-missing,LSU-missing
KY780608	-1	1	1288	NA	5.8S_dup,SSU-missing,LSU-missing
KY780609	900	154	202	NA	SSU-missing,LSU-missing
KY780610	816	154	211	NA	SSU-missing,LSU-missing
KY780611	835	154	201	NA	SSU-missing,LSU-missing
KY780612	971	154	203	NA	SSU-missing,LSU-missing
KY780614	1089	154	206	NA	SSU-missing,LSU-missing
KY782284	177	154	162	NA	SSU-missing
KY817588	61	149	64	273	NA
KY826089	803	155	259	NA	SSU-missing,LSU-missing
KY826142	849	155	311	NA	SSU-missing,LSU-missing
KY826146	854	155	285	NA	SSU-missing,LSU-missing
KY826149	910	155	246	NA	SSU-missing,LSU-missing
KY826439	648	150	497	1294	NA
KY934450	148	155	120	422	NA
KY940757	811	154	138	NA	SSU-missing,LSU-missing
KY948009	181	155	214	NA	LSU-missing
KY953045	202	154	230	NA	SSU-missing
KY982566	876	153	313	NA	SSU-missing
L01630	879	152	261	NA	LSU-missing
L22277	341	155	752	NA	SSU-missing,LSU-missing
L22279	342	151	753	NA	SSU-missing,LSU-missing
L22280	324	144	745	NA	SSU-missing,LSU-missing
LC010002	221	154	186	NA	SSU-missing
LC085349	638	196	330	1163	NA
LC085351	638	196	330	1163	NA
LC085352	638	196	330	1163	NA
LC085359	638	196	330	1163	NA
LC085360	638	196	330	1163	NA
LC085362	638	196	330	1163	NA
LC085373	638	196	329	1162	NA
LC085396	776	196	328	NA	SSU-missing
LC100022	1106	154	128	NA	SSU-missing,LSU-missing
LC108834	228	154	184	565	NA
LC120817	608	155	479	1241	NA
LC128424	190	154	183	NA	SSU-missing
LC129871	71	154	828	NA	LSU-missing
LC149914	843	154	160	NA	SSU-missing,LSU-missing
LC158661	877	153	335	NA	SSU-missing,LSU-missing
LC158662	877	153	335	NA	SSU-missing,LSU-missing
LC177377	229	154	129	NA	SSU-missing
LC177378	229	154	129	NA	SSU-missing
LC177379	225	154	92	NA	SSU-missing
LC217739	228	154	7	NA	SSU-missing
LC228567	228	154	172	NA	SSU-missing
LC270835	222	154	166	541	NA
LC320148	804	155	431	NA	LSU-missing
LC430328	970	154	195	NA	SSU-missing,LSU-missing
LC438937	451	153	783	NA	LSU-missing
LC464969	615	154	516	1284	NA
LC464970	599	154	524	1276	NA
LC464971	652	154	478	1283	NA
LC464972	616	154	524	1293	NA
LC465234	613	154	516	1282	NA
LC465235	615	154	516	1284	NA
LC465236	615	154	516	1284	NA
LC466800	626	153	369	1147	NA
LC489293	760	154	275	NA	LSU-missing
LC489294	760	154	275	NA	LSU-missing
LC489295	760	154	275	NA	LSU-missing
LC489296	762	154	275	NA	LSU-missing
LC489297	760	154	275	NA	LSU-missing
LC489298	760	154	275	NA	LSU-missing
LC489299	760	154	275	NA	LSU-missing
LC489300	760	154	275	NA	LSU-missing
LC489301	760	154	275	NA	LSU-missing
LC489302	761	154	275	NA	LSU-missing
LC489303	760	154	275	NA	LSU-missing
LC489304	760	154	275	NA	LSU-missing
LC489305	760	154	275	NA	LSU-missing
LC489306	760	154	275	NA	LSU-missing
LC489307	760	154	275	NA	LSU-missing
LC489308	760	154	275	NA	LSU-missing
LC489309	760	154	275	NA	LSU-missing
LC489310	760	154	275	NA	LSU-missing
LC489311	761	154	276	NA	LSU-missing
LC489312	761	154	275	NA	LSU-missing
LC489313	761	154	276	NA	LSU-missing
LC489314	761	154	276	NA	LSU-missing
LC493224	224	154	190	NA	SSU-missing
LC493225	220	154	190	NA	SSU-missing
LC505101	206	154	162	NA	SSU-missing
LC505116	200	153	164	NA	SSU-missing
LC505121	203	154	163	NA	SSU-missing
LC505122	202	154	163	NA	SSU-missing
LC505206	206	154	162	NA	SSU-missing
LC505210	206	154	164	NA	SSU-missing
LC505221	203	154	162	NA	SSU-missing
LC505229	206	154	164	NA	SSU-missing
LC505233	205	154	162	NA	SSU-missing
LC505311	198	154	162	NA	SSU-missing
LC505312	198	154	162	NA	SSU-missing
LC505329	202	154	162	NA	SSU-missing
LC514970	248	153	169	NA	SSU-missing
LC515000	159	154	134	NA	SSU-missing
LC515120	182	154	228	NA	SSU-missing
LC515141	181	154	235	NA	SSU-missing
LC515187	184	154	235	NA	SSU-missing
LC515190	184	154	229	NA	SSU-missing
LC535111	199	154	1431	NA	SSU-missing,LSU-missing
LC536827	1015	153	252	NA	SSU-missing
LC536830	1024	153	265	NA	SSU-missing
LC536832	1008	153	265	NA	SSU-missing
LC536833	798	153	309	1259	NA
LC536834	804	154	271	NA	LSU-missing
LC544108	107	152	169	427	NA
LC547661	878	155	325	NA	SSU-missing,LSU-missing
LC574518	702	155	301	1157	NA
LC574519	701	155	302	1157	NA
LC574523	880	155	329	NA	SSU-missing,LSU-missing
LC574524	846	155	337	NA	SSU-missing,LSU-missing
LC574525	850	155	329	NA	SSU-missing,LSU-missing
LC574526	786	155	321	NA	SSU-missing
LC574527	812	155	334	NA	SSU-missing,LSU-missing
LC593317	774	154	570	NA	SSU-missing,LSU-missing
LC593318	774	154	570	NA	SSU-missing,LSU-missing
LC593319	774	154	570	NA	SSU-missing,LSU-missing
LC593320	774	154	570	NA	SSU-missing,LSU-missing
LC593321	774	154	570	NA	SSU-missing,LSU-missing
LC631295	887	153	380	NA	SSU-missing
LC631296	1009	153	252	NA	SSU-missing
LC631297	995	153	252	NA	SSU-missing
LC631298	968	153	252	NA	SSU-missing
LC631299	1029	153	252	NA	SSU-missing
LC631300	1039	153	252	NA	SSU-missing
LC631301	985	153	252	NA	SSU-missing
LC631302	1015	153	252	NA	SSU-missing
LC631304	998	153	251	NA	SSU-missing
LC631305	1029	153	251	NA	SSU-missing
LC631306	1009	153	251	NA	SSU-missing
LC631307	984	153	252	NA	SSU-missing
LC631308	988	153	252	NA	SSU-missing
LC631973	993	153	265	NA	SSU-missing
LC631974	1028	153	265	NA	SSU-missing
LC631975	998	153	265	NA	SSU-missing
LC631976	989	153	265	NA	SSU-missing
LC631977	968	153	265	NA	SSU-missing
LC631978	998	153	265	NA	SSU-missing
LC631979	1029	153	265	NA	SSU-missing
LC631980	993	153	265	NA	SSU-missing
LC631981	992	153	265	NA	SSU-missing
LC631982	1029	153	265	NA	SSU-missing
LC631983	1033	153	265	NA	SSU-missing
LC631984	1015	153	265	NA	SSU-missing
LC631985	984	153	265	NA	SSU-missing
LC631986	982	153	297	NA	SSU-missing,LSU-missing
LC631987	993	153	265	NA	SSU-missing
LC631988	1041	153	265	NA	SSU-missing
LC631991	993	153	265	NA	SSU-missing
LC631992	993	153	265	NA	SSU-missing
LC631993	981	153	265	NA	SSU-missing
LC631994	993	153	265	NA	SSU-missing
LC631995	982	153	228	NA	SSU-missing,LSU-missing
LC631996	993	153	265	NA	SSU-missing
LC631997	995	153	265	NA	SSU-missing
LC631998	993	153	265	NA	SSU-missing
LC631999	1041	153	265	NA	SSU-missing
LC632000	1029	153	265	NA	SSU-missing
LC632001	994	153	285	NA	SSU-missing,LSU-missing
LC632002	998	153	265	NA	SSU-missing
LC632003	998	153	265	NA	SSU-missing
LC632004	1033	153	264	NA	SSU-missing,LSU-missing
LC636448	975	153	252	NA	SSU-missing
LC636449	962	153	284	NA	SSU-missing,LSU-missing
LC636450	966	153	252	NA	SSU-missing
LC636451	994	153	252	NA	SSU-missing
LC651028	138	155	783	NA	SSU-missing,LSU-missing
LC773205	599	154	524	1276	NA
LC773259	616	154	524	1293	NA
LC773260	615	154	516	1284	NA
LC773261	652	154	478	1283	NA
LC777884	222	154	104	479	NA
LK932245	-1	1	2137	NA	5.8S_dup,SSU-missing,LSU-missing
LK932253	-1	1	1291	NA	5.8S_dup,SSU-missing
LK932254	-1	1	1364	NA	5.8S_dup,SSU-missing,LSU-missing
LK932262	-1	1	1172	NA	5.8S_dup,SSU-missing,LSU-missing
LK932273	-1	1	1162	NA	5.8S_dup,SSU-missing,LSU-missing
LK932281	-1	1	1358	NA	5.8S_dup,SSU-missing,LSU-missing
LK934667	206	155	169	529	NA
LK934671	205	154	200	558	NA
LN609773	566	155	499	1219	NA
LN609774	566	155	500	1220	NA
LN609776	566	155	498	1218	NA
LN609777	581	155	498	1233	NA
LN609778	568	155	498	1220	NA
LN609783	565	155	498	1217	NA
LN609784	566	155	498	1218	NA
LN609785	566	155	498	1218	NA
LN609791	589	155	513	1256	NA
LN609809	566	155	498	1218	NA
LN609815	530	154	435	1118	NA
LN609828	566	155	498	1218	NA
LN609835	566	155	498	1218	NA
LN609837	530	154	435	1118	NA
LN609838	530	154	435	1118	NA
LN609841	591	155	513	1258	NA
LN609842	585	155	514	1253	NA
LN609843	530	154	438	1121	NA
LN609844	534	154	438	1125	NA
LN609851	585	155	514	1253	NA
LN609852	591	155	513	1258	NA
LN609853	584	155	515	1253	NA
LN609858	530	154	438	1121	NA
LN609880	566	155	498	1218	NA
LN609881	566	155	500	1220	NA
LN609882	566	155	498	1218	NA
LN609887	566	155	500	1220	NA
LN609888	566	155	498	1218	NA
LN609889	566	155	498	1218	NA
LN609900	566	155	498	1218	NA
LN609901	566	155	498	1218	NA
LN609902	566	155	498	1218	NA
LN609903	566	155	494	1214	NA
LN609930	530	154	435	1118	NA
LN609934	515	155	518	1187	NA
LN609935	588	155	518	1260	NA
LN609936	587	155	518	1259	NA
LN609937	515	155	518	1187	NA
LN609938	588	155	518	1260	NA
LN609939	515	155	518	1187	NA
LN609946	565	155	498	1217	NA
LN609947	566	155	478	1198	NA
LN609948	566	155	498	1218	NA
LN609949	590	155	513	1257	NA
LN609950	566	155	494	1214	NA
LN609951	566	155	501	1221	NA
LN609952	566	155	501	1221	NA
LN609974	566	155	498	1218	NA
LN609975	566	155	498	1218	NA
LN614540	710	153	280	1142	NA
LN614541	710	153	280	1142	NA
LN829168	-1	1	1129	NA	5.8S_dup,SSU-missing,LSU-missing
LR025747	104	152	194	449	NA
LR589683	867	152	313	NA	LSU-missing
LR778298	796	156	269	NA	SSU-missing,LSU-missing
LT669802	806	152	400	1357	NA
LT669803	806	152	400	1357	NA
LT796171	792	153	294	NA	SSU-missing,LSU-missing
LT796172	792	153	294	NA	SSU-missing,LSU-missing
LT796173	792	153	294	NA	SSU-missing,LSU-missing
LT796174	792	153	294	NA	SSU-missing,LSU-missing
LT796175	792	153	294	NA	SSU-missing,LSU-missing
LT796176	792	153	294	NA	SSU-missing,LSU-missing
LT796177	792	153	294	NA	SSU-missing,LSU-missing
LT796178	792	153	294	NA	SSU-missing,LSU-missing
LT796179	792	153	294	NA	SSU-missing,LSU-missing
LT796180	792	153	294	NA	SSU-missing,LSU-missing
LT796181	792	153	294	NA	SSU-missing,LSU-missing
LT796182	792	153	294	NA	SSU-missing,LSU-missing
LT796183	792	153	294	NA	SSU-missing,LSU-missing
LT796184	792	153	294	NA	SSU-missing,LSU-missing
LT796185	792	153	294	NA	SSU-missing,LSU-missing
LT796186	792	153	294	NA	SSU-missing,LSU-missing
LT796892	1127	154	160	NA	SSU-missing
MF038169	-388	154	170	-65	NA
MF077367	812	155	437	NA	SSU-missing,LSU-missing
MF077368	812	155	434	NA	SSU-missing,LSU-missing
MF077369	812	155	437	NA	SSU-missing,LSU-missing
MF077370	812	155	434	NA	SSU-missing,LSU-missing
MF077371	812	155	437	NA	SSU-missing,LSU-missing
MF110612	1049	154	191	NA	SSU-missing,LSU-missing
MF148308	714	154	535	1402	NA
MF148309	714	154	535	1402	NA
MF148310	714	154	535	1402	NA
MF148311	714	154	535	1402	NA
MF148312	714	154	535	1402	NA
MF148313	714	154	535	1402	NA
MF148314	714	154	535	1402	NA
MF148315	714	154	535	1402	NA
MF148316	714	154	535	1402	NA
MF148317	714	154	535	1402	NA
MF148318	714	154	535	1402	NA
MF148319	714	154	535	1402	NA
MF148320	714	154	535	1402	NA
MF148321	714	154	1016	1883	NA
MF148322	714	154	535	1402	NA
MF166834	706	153	258	1116	NA
MF166835	706	153	258	1116	NA
MF166836	706	153	258	1116	NA
MF166837	706	153	258	1116	NA
MF176835	786	153	292	NA	SSU-missing
MF176836	786	153	292	NA	SSU-missing
MF176837	786	153	292	NA	SSU-missing
MF176838	786	153	292	NA	SSU-missing
MF176839	786	153	292	NA	SSU-missing
MF180507	926	153	297	NA	LSU-missing
MF180508	920	153	273	NA	SSU-missing
MF180509	918	153	287	NA	SSU-missing
MF180511	925	153	286	1363	NA
MF180514	923	153	287	1362	NA
MF180515	923	153	287	1362	NA
MF180516	915	153	273	NA	SSU-missing
MF180518	923	153	280	1355	NA
MF180519	920	153	280	NA	SSU-missing
MF180520	932	153	280	NA	SSU-missing
MF180521	901	153	280	NA	SSU-missing
MF180522	923	153	280	1355	NA
MF356944	835	156	190	1180	NA
MF356945	835	156	190	1180	NA
MF356946	835	156	190	1180	NA
MF356947	835	156	190	1180	NA
MF356948	835	156	190	1180	NA
MF356949	835	156	190	1180	NA
MF356950	835	156	190	1180	NA
MF438049	925	153	287	1364	NA
MF438050	926	153	287	1365	NA
MF438051	926	153	287	1365	NA
MF438052	925	153	287	1364	NA
MF438053	925	153	287	1364	NA
MF438054	925	153	287	1364	NA
MF438055	888	153	287	1327	NA
MF438056	888	153	287	1327	NA
MF438057	888	153	287	1327	NA
MF438058	888	153	287	1327	NA
MF438059	888	153	287	1327	NA
MF438060	888	153	287	1327	NA
MF438061	888	153	287	1327	NA
MF438062	926	153	287	1365	NA
MF438063	888	153	287	1327	NA
MF438064	925	153	287	1364	NA
MF438065	925	153	287	1364	NA
MF438066	925	153	287	1364	NA
MF438067	888	153	287	1327	NA
MF438068	925	153	287	1364	NA
MF438069	925	153	287	1364	NA
MF438070	888	153	287	1327	NA
MF438071	888	153	287	1327	NA
MF438072	926	153	287	1365	NA
MF438073	926	153	287	1365	NA
MF438074	925	153	287	1364	NA
MF438075	925	153	288	1365	NA
MF447672	888	153	287	1327	NA
MF480413	-1	1	1376	NA	5.8S_dup,SSU-missing
MF480417	-1	1	1320	NA	5.8S_dup,SSU-missing,LSU-missing
MF510373	-1	1	1222	NA	5.8S_dup,SSU-missing,LSU-missing
MF538770	1081	152	173	NA	LSU-missing
MF615103	-32	1	1133	1101	5.8S_dup
MF661902	949	154	158	NA	SSU-missing,LSU-missing
MF661911	916	154	201	NA	SSU-missing,LSU-missing
MF661912	1040	154	203	NA	SSU-missing,LSU-missing
MF666878	961	154	191	NA	SSU-missing,LSU-missing
MF692949	208	154	156	NA	LSU-missing
MF767830	403	154	171	NA	SSU-missing
MF767831	403	154	171	NA	SSU-missing
MF767832	403	154	171	NA	SSU-missing
MF767833	403	154	168	NA	SSU-missing
MF767834	403	154	171	NA	SSU-missing
MF767835	403	154	171	NA	SSU-missing
MF767836	403	154	171	NA	SSU-missing
MF767837	403	154	171	NA	SSU-missing
MF767838	403	154	171	NA	SSU-missing
MF767839	403	154	171	NA	SSU-missing
MF767840	403	154	171	NA	SSU-missing
MF767841	406	154	171	NA	SSU-missing
MF767842	406	154	171	NA	SSU-missing
MF767843	403	154	171	NA	SSU-missing
MF767844	403	154	171	NA	SSU-missing
MF767845	403	154	171	NA	SSU-missing
MF767846	403	154	171	NA	SSU-missing
MF767847	403	154	171	NA	SSU-missing
MF767848	403	154	171	NA	SSU-missing
MF767849	404	154	171	NA	SSU-missing
MF767850	406	154	171	NA	SSU-missing
MF767851	403	154	171	NA	SSU-missing
MF767852	403	154	171	NA	SSU-missing
MF767853	403	154	171	NA	SSU-missing
MF767854	403	154	168	NA	SSU-missing
MF767855	403	153	169	NA	SSU-missing
MF767856	403	154	171	NA	SSU-missing
MF767857	391	154	168	NA	SSU-missing
MF767858	403	154	171	NA	SSU-missing
MF767859	407	154	171	NA	SSU-missing
MF943014	181	154	163	NA	SSU-missing
MF943016	179	154	163	NA	SSU-missing
MF943017	185	154	163	NA	SSU-missing
MF967277	-1	1	1127	NA	5.8S_dup,SSU-missing,LSU-missing
MG004728	164	154	163	NA	SSU-missing
MG004731	153	154	163	NA	SSU-missing
MG004736	171	154	163	NA	SSU-missing
MG004737	179	154	163	NA	SSU-missing
MG004738	171	154	163	NA	SSU-missing
MG004759	171	154	163	NA	SSU-missing
MG183703	819	154	268	NA	SSU-missing,LSU-missing
MG214679	909	153	251	NA	SSU-missing
MG214680	945	153	251	1348	NA
MG264563	406	153	550	1108	NA
MG309787	140	154	146	439	NA
MG367467	406	154	171	NA	SSU-missing
MG367468	402	151	167	NA	SSU-missing
MG367469	403	154	171	NA	SSU-missing
MG561922	437	160	817	1413	NA
MG575189	596	154	473	1222	NA
MG575190	596	154	473	1222	NA
MG575191	596	154	476	1225	NA
MG575192	596	154	473	1222	NA
MG575193	596	154	473	1222	NA
MG575194	596	154	473	1222	NA
MG575195	600	154	473	1226	NA
MG575196	602	154	473	1228	NA
MG575197	606	154	473	1232	NA
MG575198	588	154	473	1214	NA
MG575199	601	154	472	1226	NA
MG575200	596	154	472	1221	NA
MG575201	605	154	473	1231	NA
MG575202	583	154	472	1208	NA
MG575203	610	154	472	1235	NA
MG575204	607	154	472	1232	NA
MG575205	606	154	472	1231	NA
MG575206	592	154	472	1217	NA
MG575207	607	154	474	1234	NA
MG575208	590	154	470	1213	NA
MG575209	599	154	470	1222	NA
MG731215	-1	1	1371	NA	5.8S_dup,SSU-missing,LSU-missing
MG764650	383	153	582	1117	NA
MG764652	453	153	639	1244	NA
MG838066	150	154	138	NA	SSU-missing
MG846992	855	154	217	NA	SSU-missing,LSU-missing
MG847533	579	154	420	1152	NA
MG878893	538	150	421	1108	NA
MG938454	18	154	161	NA	SSU-missing
MG971317	9	154	163	NA	SSU-missing
MH023526	180	154	163	NA	SSU-missing
MH025417	208	154	99	NA	SSU-missing
MH025622	895	153	287	NA	SSU-missing
MH025623	895	153	287	NA	SSU-missing
MH028771	380	153	749	NA	LSU-missing
MH028774	379	153	753	NA	LSU-missing
MH028776	379	153	750	NA	LSU-missing
MH028777	380	153	745	NA	LSU-missing
MH028778	380	153	745	NA	LSU-missing
MH028781	378	153	746	NA	LSU-missing
MH028782	381	153	746	NA	LSU-missing
MH028783	381	153	746	NA	LSU-missing
MH101511	616	153	352	1120	NA
MH156565	898	153	216	NA	SSU-missing,LSU-missing
MH165492	1011	154	247	NA	SSU-missing,LSU-missing
MH165497	1019	154	246	NA	SSU-missing,LSU-missing
MH165511	1024	157	247	NA	SSU-missing,LSU-missing
MH165516	1048	154	247	NA	SSU-missing,LSU-missing
MH220332	910	155	316	NA	SSU-missing
MH272754	125	153	1019	NA	SSU-missing,LSU-missing
MH272784	125	153	1020	NA	SSU-missing,LSU-missing
MH272823	125	153	1020	NA	SSU-missing,LSU-missing
MH272827	125	153	1020	NA	SSU-missing,LSU-missing
MH272832	125	153	1020	NA	SSU-missing,LSU-missing
MH272835	125	153	1020	NA	SSU-missing,LSU-missing
MH272840	125	153	1021	NA	SSU-missing,LSU-missing
MH272852	125	153	1020	NA	SSU-missing,LSU-missing
MH272853	125	153	1020	NA	SSU-missing,LSU-missing
MH272864	125	153	1020	NA	SSU-missing,LSU-missing
MH272865	125	153	1020	NA	SSU-missing,LSU-missing
MH272870	125	153	1021	NA	SSU-missing,LSU-missing
MH272931	125	153	1021	NA	SSU-missing,LSU-missing
MH272945	125	153	1020	NA	SSU-missing,LSU-missing
MH352490	181	154	197	NA	SSU-missing
MH392544	172	154	104	NA	SSU-missing
MH392545	206	154	19	NA	SSU-missing
MH392546	215	154	100	NA	SSU-missing
MH392547	206	154	100	NA	SSU-missing
MH392548	206	154	100	NA	SSU-missing
MH392549	206	154	100	NA	SSU-missing
MH392550	214	154	19	NA	SSU-missing
MH392551	211	154	102	NA	SSU-missing
MH392552	211	154	102	NA	SSU-missing
MH392553	170	154	96	NA	SSU-missing
MH392554	170	154	107	NA	SSU-missing
MH392555	185	154	107	NA	SSU-missing
MH392556	170	154	107	NA	SSU-missing
MH392557	170	154	107	NA	SSU-missing
MH392558	170	154	107	NA	SSU-missing
MH392559	170	154	101	NA	SSU-missing
MH392560	170	154	107	NA	SSU-missing
MH392561	170	154	107	NA	SSU-missing
MH392562	189	154	88	NA	SSU-missing
MH392563	189	154	88	NA	SSU-missing
MH392564	189	154	88	NA	SSU-missing
MH392565	189	154	88	NA	SSU-missing
MH392566	136	154	95	NA	SSU-missing
MH392567	136	154	105	NA	SSU-missing
MH431619	576	154	422	1151	NA
MH497027	208	155	240	NA	LSU-missing
