File	ITS1	5.8S	ITS2	Full_ITS	Notes
ITS1-GCA_020169495-CM035024.1_23656022-23662002	727	179	393	1298	NA
ITS1-GCA_020169535-CM034990.1_11847742-11842020	164	156	220	539	NA
ITS1-GCA_020169555-CM035014.1_9624275-9618553	164	156	220	539	NA
ITS1-GCA_020169575-CM035002.1_9969766-9975488	164	156	220	539	NA
ITS1-GCA_020424065-CM035467.1_25157678-25163739	246	156	250	651	NA
ITS1-GCA_020497155-JAGRRG010000087.1_14988-21379	236	170	244	649	NA
ITS1-GCA_020497155-JAGRRG010000294.1_7362-12932	213	157	211	580	NA
ITS1-GCA_020497155-JAGRRG010000324.1_15019-9378	217	153	218	587	NA
ITS1-GCA_020497155-JAGRRG010000351.1_4675-1	227	157	215	598	NA
ITS1-GCA_020510225-JAHHPY010000384.1_9596-14893	252	155	220	626	NA
ITS1-GCA_020615455-CM036439.1_62091386-62096803	734	157	377	1267	NA
ITS1-GCA_020615455-JAJAFO010000848.1_201331-195923	732	154	378	1263	NA
ITS1-GCA_020739525-JAINUM010000158.1_1737-7508	176	156	223	554	NA
ITS1-GCA_020796225-JADZMA010001285.1_16206-22304	571	153	420	1143	NA
ITS1-GCA_020875245-JAEQDV010000036.1_4494-1	171	156	161	487	NA
ITS1-GCA_020875295-JAEQDT010000168.1_29030-23442	173	154	161	487	NA
ITS1-GCA_020875295-JAEQDT010000168.1_61682-56088	172	151	162	484	NA
ITS1-GCA_020916425-JAIPMC010000381.1_25704-31518	217	154	228	598	NA
ITS1-GCA_021018995-CM037596.1_67792152-67797560	272	156	210	637	NA
ITS1-GCA_021020685-CM037609.1_44903-50534	213	150	237	599	NA
ITS1-GCA_021029035-JAFCAH010000077.1_12-5321	177	152	242	570	NA
ITS1-GCA_021029115-JAFCAG010000094.1_148981-154373	181	151	253	584	NA
ITS1-GCA_021234155-JAJEKV010000008.1_5964828-5970791	335	150	238	722	NA
ITS1-GCA_021234155-JAJEKV010000029.1_41221-35317	320	152	244	715	NA
ITS1-GCA_021234155-JAJEKV010000042.1_26130-20191	336	152	246	733	NA
ITS1-GCA_021397835-JAJFZO010000229.1_5562138-5556322	238	157	223	617	NA
ITS1-GCA_021397835-JAJFZO010000583.1_81939-87711	216	156	223	594	NA
ITS1-GCA_021437245-CM038141.1_62035198-62039748	216	145	200	560	NA
ITS1-GCA_021437245-CM038141.1_62050554-62056196	212	148	206	565	NA
ITS1-GCA_021437245-JAHHZJ010000489.1_20102-14467	216	155	209	579	NA
ITS1-GCA_021437245-JAHHZJ010004796.1_11791-6196	223	153	206	581	NA
ITS1-GCA_021461395-JAJNAC010001431.1_13142-8147	352	155	189	695	NA
ITS1-GCA_021464445-CM038458.1_715035-708527	724	148	855	1726	NA
ITS1-GCA_021498325-JAKEEE010000182.1_103748-110032	778	179	557	1513	NA
ITS1-GCA_021605145-CM038674.1_110530624-110524901	224	157	220	600	NA
ITS1-GCA_021605185-JAHHZK010007493.1_110532-105724	218	152	207	576	NA
ITS1-GCA_021605185-JAHHZK010009574.1_6376-1038	200	146	193	538	NA
ITS1-GCA_021641835-JAHIAN010011950.1_104964-99342	217	148	201	565	NA
ITS1-GCA_021730395-CM038771.1_41009400-41015101	690	154	361	1204	NA
ITS1-GCA_021730395-CM038771.1_41171014-41164310	710	161	378	1248	NA
ITS1-GCA_021733175-CM038860.1_3284569-3279154	202	143	197	541	NA
ITS1-GCA_021733175-CM038860.1_3298182-3292903	205	140	197	541	NA
ITS1-GCA_021764765-CM038792.1_142228335-142223099	199	149	199	546	NA
ITS1-GCA_021764765-CM038792.1_142244489-142239200	210	146	192	547	NA
ITS1-GCA_021764765-CM038792.1_305580918-305586335	205	151	200	555	NA
ITS1-GCA_021764765-CM038792.1_305589521-305594956	213	151	202	565	NA
ITS1-GCA_021764765-CM038792.1_305615719-305621014	211	155	205	570	NA
ITS1-GCA_021901955-JAJNAW010000228.1_98287-104074	258	156	189	602	NA
ITS1-GCA_022337905-JAKMHV010054432.1_27193-32915	164	156	220	539	NA
ITS1-GCA_022337925-JAKMHT010025628.1_5130-1	164	156	220	539	NA
ITS1-GCA_022337945-JAKMHR010054761.1_5825-103	164	156	220	539	NA
ITS1-GCA_022337965-JAKMHU010035957.1_13210-7488	164	156	220	539	NA
ITS1-GCA_022338085-JAKMHQ010025731.1_9509-3786	164	156	220	539	NA
ITS1-GCA_022338125-JAKMHN010062318.1_15875-10209	164	156	220	539	NA
ITS1-GCA_022432945-JAJTVE010000134.1_13081-8026	255	159	302	715	NA
ITS1-GCA_022432975-CM039504.1_53437991-53443927	242	156	332	729	NA
ITS1-GCA_022432975-CM039504.1_53550363-53544566	259	150	341	749	NA
ITS1-GCA_022432975-JAJTVD010000028.1_15892-21747	247	151	341	738	NA
ITS1-GCA_022432975-JAJTVD010000123.1_6498-12371	240	157	329	725	NA
ITS1-GCA_022539505-CM040114.1_161497577-161503393	226	155	228	608	NA
ITS1-GCA_022606005-JADGIE010004991.1_6678-11425	277	156	216	648	NA
ITS1-GCA_022644695-CP053457.1_5937-11475	202	155	214	570	NA
ITS1-GCA_022644695-CP053457.1_70331-75836	205	146	211	561	NA
ITS1-GCA_022664585-JAKWBI020001400.1_5331-2	151	154	202	506	NA
ITS1-GCA_022702545-JAHRBC010000011.1_69776-75693	209	156	268	632	NA
ITS1-GCA_022749755-CM040446.1_8229786-8224354	278	156	274	707	NA
ITS1-GCA_022788785-CM040568.1_18938298-18943910	244	153	236	632	NA
ITS1-GCA_022788785-CM040568.1_18946818-18952434	232	153	242	626	NA
ITS1-GCA_022816985-JABFQE010000024.1_10538-2726	703	156	907	1765	NA
ITS1-GCA_022985045-CM040961.1_61454383-61459835	240	156	233	628	NA
ITS1-GCA_022985045-CM040961.1_86710481-86715640	241	158	227	625	NA
ITS1-GCA_022985045-CM040966.1_42277386-42283064	236	153	201	589	NA
ITS1-GCA_022985045-CM040966.1_51814490-51820197	189	156	230	574	NA
ITS1-GCA_022985045-CM040966.1_51871272-51865546	185	156	229	569	NA
ITS1-GCA_022985045-CM040972.1_35927492-35933252	238	155	245	637	NA
ITS1-GCA_022985045-JAJSZK010000025.1_18708-12953	238	156	249	642	NA
ITS1-GCA_022985045-JAJSZK010000027.1_46918-41450	221	153	222	595	NA
ITS1-GCA_023055565-JALGPZ010000179.1_12380-18161	251	156	226	632	NA
ITS1-GCA_023079145-JAJKGE010000011.1_6358-503	171	151	363	684	NA
ITS1-GCA_023091065-JALGRB010000018.1_2607792-2612996	242	155	218	614	NA
ITS1-GCA_023213395-CM041465.1_24007703-24013155	675	154	245	1073	NA
ITS1-GCA_023213395-CM041465.1_442315-436306	404	154	247	804	NA
ITS1-GCA_023213395-CM041465.1_586055-579739	699	154	247	1099	NA
ITS1-GCA_023213395-CM041465.1_717693-711480	659	154	247	1059	NA
ITS1-GCA_023213395-CM041468.1_19185336-19191586	686	154	245	1084	NA
ITS1-GCA_023213395-CM041468.1_19372848-19379112	667	154	247	1067	NA
ITS1-GCA_023213395-CM041468.1_76443302-76449208	344	154	237	734	NA
ITS1-GCA_023213395-CM041468.1_77672183-77678161	371	154	246	770	NA
ITS1-GCA_023213395-CM041468.1_944724486-944718431	655	153	242	1049	NA
ITS1-GCA_023213395-CM041471.1_37366-31050	703	154	247	1103	NA
ITS1-GCA_023213395-JAKZMV010000072.1_668418-662431	703	154	247	1103	NA
ITS1-GCA_023213395-JAKZMV010000094.1_419190-425277	673	152	244	1068	NA
ITS1-GCA_023213395-JAKZMV010000242.1_152027-158140	657	154	247	1057	NA
ITS1-GCA_023213395-JAKZMV010000262.1_1403-7472	651	154	244	1048	NA
ITS1-GCA_023313115-JAHWFO010091122.1_100109-92763	441	154	594	1188	NA
ITS1-GCA_023525715-JAKNSD010000140.1_48697-42888	231	156	228	614	NA
ITS1-GCA_023525975-JAKNSE010000043.1_40846-46683	193	157	227	576	NA
ITS1-GCA_023525975-JAKNSE010000415.1_76935-82753	200	157	228	584	NA
ITS1-GCA_023531295-JAJJWW010007377.1_37208-31549	236	147	248	630	NA
ITS1-GCA_023566415-JAKRKX010006520.1_102833-108376	722	154	541	1416	NA
ITS1-GCA_023614385-CM042679.1_92709204-92714805	218	156	219	592	NA
ITS1-GCA_023614385-CM042679.1_94131433-94137046	220	154	213	586	NA
ITS1-GCA_023614405-CM042684.1_83273421-83278680	204	152	209	564	NA
ITS1-GCA_023614405-CM042688.1_490213383-490207729	219	149	213	580	NA
ITS1-GCA_023614405-CM042688.1_490270334-490264601	218	155	218	590	NA
ITS1-GCA_023614405-CM042691.1_35063172-35068758	215	150	208	572	NA
ITS1-GCA_023638005-JALRMA010000384.1_9596-14893	252	155	220	626	NA
ITS1-GCA_023646675-CM042706.1_40424009-40429730	224	157	217	597	NA
ITS1-GCA_023678885-CM042952.1_5694737-5699256	224	156	217	596	NA
ITS1-GCA_023678885-CM043004.1_2450229-2455706	224	156	214	593	NA
ITS1-GCA_023678885-JAHCLQ010000671.1_14848-19484	199	156	215	569	NA
ITS1-GCA_023705605-BPPY01000022.1_641-5860	164	142	136	441	NA
ITS1-GCA_023853805-JAJIRY010000273.1_33291-27614	215	151	204	569	NA
ITS1-GCA_024137745-JAKZJS010000064.1_1337986-1325166	699	155	408	1261	LSU_dup
ITS1-GCA_024138005-JAMXBC010000169.1_8717-3099	243	159	216	617	NA
ITS1-GCA_024322285-CM044397.1_66784123-66778324	238	157	216	610	NA
ITS1-GCA_024363405-JALMLO010000342.1_14554-20127	172	154	154	479	NA
ITS1-GCA_024364755-JALBUQ010000147.1_15727-9977	202	170	212	583	NA
ITS1-GCA_024499935-JAMZRA010000001.1_7872826-7866743	580	152	386	1117	NA
ITS1-GCA_024500395-CM044676.1_12347053-12355338	727	179	395	1300	NA
ITS1-GCA_024500395-CM044676.1_12359850-12365841	727	179	400	1305	NA
ITS1-GCA_024500395-CM044676.1_12415325-12424909	727	179	418	1323	LSU_dup
ITS1-GCA_024500395-CM044676.1_12440597-12447840	728	178	395	1300	NA
ITS1-GCA_024500395-CM044676.1_12454686-12460683	726	181	395	1301	NA
ITS1-GCA_024500395-CM044676.1_12490070-12496090	727	179	395	1300	NA
ITS1-GCA_024500395-CM044676.1_23098338-23092351	727	179	395	1300	NA
ITS1-GCA_024500395-CM044676.1_25547098-25553047	723	179	392	1293	NA
ITS1-GCA_024500395-CM044677.1_21421166-21431888	727	179	395	1300	NA
ITS1-GCA_024500395-CM044677.1_21467594-21478164	727	179	395	1300	NA
ITS1-GCA_024500395-CM044677.1_21672122-21680835	727	179	418	1323	LSU_dup
ITS1-GCA_024500395-CM044680.1_33727588-33733608	727	179	395	1300	NA
ITS1-GCA_024500395-CM044680.1_33786065-33792068	747	153	416	1315	NA
ITS1-GCA_024500395-CM044680.1_33844845-33852105	728	179	401	1307	NA
ITS1-GCA_024500395-CM044682.1_2912848-2906840	727	180	395	1301	NA
ITS1-GCA_024500395-CM044682.1_9782921-9788926	741	152	421	1313	NA
ITS1-GCA_024500395-CM044682.1_9831590-9839009	727	179	395	1300	NA
ITS1-GCA_024500395-CM044682.1_9852624-9860411	727	179	395	1300	NA
ITS1-GCA_024500395-CM044682.1_9915184-9922535	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000010.1_10019-16012	728	179	396	1302	NA
ITS1-GCA_024500395-JANDLS010000010.1_27369-33354	727	179	392	1297	NA
ITS1-GCA_024500395-JANDLS010000010.1_44728-50738	737	180	398	1314	NA
ITS1-GCA_024500395-JANDLS010000037.1_37050-43053	727	153	424	1303	NA
ITS1-GCA_024500395-JANDLS010000037.1_54444-60458	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000037.1_89709-96999	734	179	405	1317	NA
ITS1-GCA_024500395-JANDLS010000041.1_80333-74352	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000063.1_175143-181159	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000063.1_293769-299791	731	181	401	1312	NA
ITS1-GCA_024500395-JANDLS010000063.1_381724-387739	731	181	398	1309	NA
ITS1-GCA_024500395-JANDLS010000063.1_7069-14337	731	179	395	1304	NA
ITS1-GCA_024500395-JANDLS010000078.1_1357789-1350493	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000078.1_1398515-1392527	727	153	421	1300	NA
ITS1-GCA_024500395-JANDLS010000078.1_1462330-1453203	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000078.1_1709376-1699666	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000081.1_75111-81156	722	179	398	1298	NA
ITS1-GCA_024500395-JANDLS010000087.1_10283-17542	728	179	397	1303	NA
ITS1-GCA_024500395-JANDLS010000134.1_5703-16556	724	179	395	1297	NA
ITS1-GCA_024500395-JANDLS010000135.1_9694-3680	727	144	452	1322	NA
ITS1-GCA_024500395-JANDLS010000136.1_61069-68279	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000138.1_54266-63321	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000138.1_78067-87952	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000139.1_91092-85082	732	156	422	1309	NA
ITS1-GCA_024500395-JANDLS010000142.1_11810-17835	727	179	395	1300	NA
ITS1-GCA_024500395-JANDLS010000142.1_48338-54341	730	183	395	1307	NA
ITS1-GCA_024500395-JANDLS010000149.1_19760-13702	739	179	395	1312	NA
ITS1-GCA_024500395-JANDLS010000152.1_6030-4	727	179	398	1303	NA
ITS1-GCA_024505845-JAKJKK010000545.1_44515-50298	218	156	226	599	NA
ITS1-GCA_024505845-JAKJKK010001069.1_26593-20825	220	156	225	600	NA
ITS1-GCA_024530875-JANEYU010000199.1_40645-34955	231	154	220	604	NA
ITS1-GCA_024530875-JANEYU010001820.1_10405-16092	240	156	222	617	NA
ITS1-GCA_024586325-CM044984.1_23510116-23504366	216	156	224	595	NA
ITS1-GCA_024600755-CM045133.1_71206196-71200356	297	156	232	684	NA
ITS1-GCA_024703675-JANFPS010000041.1_42442-36166	702	172	375	1248	NA
ITS1-GCA_024704785-CM045503.1_70291321-70285481	297	156	232	684	NA
ITS1-GCA_024704795-CM045533.1_71468523-71462683	298	156	232	685	NA
ITS1-GCA_024718635-CM045614.1_22604966-22610267	186	142	193	520	NA
ITS1-GCA_024718635-JANPXB010000099.1_399826-394201	200	154	201	554	NA
ITS1-GCA_025175895-CM046009.1_35791856-35786295	175	154	214	542	NA
ITS1-GCA_025200525-CM045771.1_849454-855119	235	156	222	612	NA
ITS1-GCA_025200525-CM045772.1_104580892-104586606	248	156	234	637	NA
ITS1-GCA_025215035-CM046278.1_16593434-16599090	251	152	185	587	NA
ITS1-GCA_025215035-CM046283.1_21467043-21472678	251	154	180	584	NA
ITS1-GCA_025215035-CM046286.1_26243524-26248936	257	150	182	588	NA
ITS1-GCA_025215035-JAMZCV010000065.1_9225-14819	249	143	187	578	NA
ITS1-GCA_025215035-JAMZCV010000131.1_44171-49809	249	152	188	588	NA
ITS1-GCA_025215035-JAMZCV010000211.1_19119-13478	255	150	184	588	NA
ITS1-GCA_025215035-JAMZCV010000211.1_34448-28953	250	144	182	575	NA
ITS1-GCA_025215035-JAMZCV010000211.1_43695-38227	240	150	183	572	NA
ITS1-GCA_025215035-JAMZCV010000262.1_41250-35637	249	151	183	582	NA
ITS1-GCA_025215035-JAMZCV010000364.1_2706-7826	222	137	167	525	NA
ITS1-GCA_025215035-JAMZCV010000562.1_21671-16047	255	153	179	586	NA
ITS1-GCA_025215035-JAMZCV010000617.1_21038-15263	257	151	186	593	NA
ITS1-GCA_025215035-JAMZCV010000639.1_13434-7918	250	155	183	587	NA
ITS1-GCA_025215035-JAMZCV010000641.1_4503-1	230	148	177	554	NA
ITS1-GCA_025215035-JAMZCV010000697.1_30048-24423	250	152	184	585	NA
ITS1-GCA_025215035-JAMZCV010000697.1_38635-33010	248	153	187	587	NA
ITS1-GCA_025215035-JAMZCV010000834.1_66556-72087	244	149	178	570	NA
ITS1-GCA_025215035-JAMZCV010001015.1_4748-1	244	150	187	580	NA
ITS1-GCA_025215035-JAMZCV010001106.1_9078-3654	238	145	182	564	NA
ITS1-GCA_025215035-JAMZCV010001114.1_4781-1	238	145	173	555	NA
ITS1-GCA_025215035-JAMZCV010001157.1_11006-5918	200	139	151	489	NA
ITS1-GCA_025215035-JAMZCV010001293.1_10661-5212	252	156	180	587	NA
ITS1-GCA_025215035-JAMZCV010001307.1_4409-9442	253	153	187	592	NA
ITS1-GCA_025330945-JAENHJ010000018.1_3768-9559	264	160	218	641	NA
ITS1-GCA_025330945-JAENHJ010000171.1_30350-24726	250	150	200	599	NA
ITS1-GCA_025330945-JAENHJ010000202.1_1042354-1037331	266	157	211	633	NA
ITS1-GCA_025330945-JAENHJ010000202.1_1051492-1045740	265	157	209	630	NA
ITS1-GCA_025330945-JAENHJ010000202.1_1060528-1054870	268	157	126	550	NA
ITS1-GCA_025330945-JAENHJ010000202.1_1078656-1072959	241	153	207	600	NA
ITS1-GCA_025330945-JAENHJ010000251.1_2408-7932	243	149	213	604	NA
ITS1-GCA_025330945-JAENHJ010000258.1_44898-39339	254	147	202	602	NA
ITS1-GCA_025330945-JAENHJ010000270.1_18718-13090	257	153	209	618	NA
ITS1-GCA_025330945-JAENHJ010000325.1_44112-49642	250	149	202	600	NA
ITS1-GCA_025330945-JAENHJ010000353.1_12258-6506	257	152	212	620	NA
ITS1-GCA_025330945-JAENHJ010000354.1_10395-4694	253	156	211	619	NA
ITS1-GCA_025330945-JAENHJ010000354.1_19525-13806	255	156	208	618	NA
ITS1-GCA_025330945-JAENHJ010000360.1_18000-23447	251	147	205	602	NA
ITS1-GCA_025330945-JAENHJ010000364.1_15605-9944	248	149	222	618	NA
ITS1-GCA_025330945-JAENHJ010000372.1_136-4501	247	151	195	592	NA
ITS1-GCA_025330945-JAENHJ010000372.1_19229-24455	262	148	211	620	NA
ITS1-GCA_025330945-JAENHJ010000390.1_301-5875	238	153	200	590	NA
ITS1-GCA_025330945-JAENHJ010000396.1_19637-13926	252	155	211	617	NA
ITS1-GCA_025330945-JAENHJ010000399.1_23270-28967	262	158	210	629	NA
ITS1-GCA_025330945-JAENHJ010000403.1_20109-14369	451	157	202	809	NA
ITS1-GCA_025330945-JAENHJ010000415.1_11857-17544	260	149	211	619	NA
ITS1-GCA_025330945-JAENHJ010000415.1_2808-8471	245	153	212	609	NA
ITS1-GCA_025330945-JAENHJ010000438.1_32120-37645	253	151	213	616	NA
ITS1-GCA_025330945-JAENHJ010000438.1_5611-11189	249	156	204	608	NA
ITS1-GCA_025330945-JAENHJ010000447.1_12089-17662	246	155	204	604	NA
ITS1-GCA_025330945-JAENHJ010000469.1_36243-30518	274	161	215	649	NA
ITS1-GCA_025330945-JAENHJ010000473.1_7087-1414	211	155	202	567	NA
ITS1-GCA_025330945-JAENHJ010000495.1_14034-19652	256	150	202	607	NA
ITS1-GCA_025330945-JAENHJ010000495.1_22842-28450	267	157	221	644	NA
ITS1-GCA_025330945-JAENHJ010000504.1_7686-2422	238	145	191	573	NA
ITS1-GCA_025330945-JAENHJ010000512.1_3375-8989	253	155	218	625	NA
ITS1-GCA_025403435-CM046331.1_5435877-5430058	212	156	245	612	NA
ITS1-GCA_025433545-JANGXZ010000016.1_109960-104522	155	156	154	464	NA
ITS1-GCA_025433545-JANGXZ010000016.1_118065-112521	159	159	173	490	NA
ITS1-GCA_025502765-CP106693.1_89296839-89302432	283	149	207	638	NA
ITS1-GCA_025583645-CM046639.1_79118716-79112876	298	156	232	685	NA
ITS1-GCA_025583645-CM046639.1_79431284-79437053	298	156	232	685	NA
ITS1-GCA_025698545-JAOWAE010000192.1_16554-10932	284	149	229	661	NA
ITS1-GCA_025727595-JAODUQ010000034.1_5306-10863	128	154	179	460	NA
ITS1-GCA_025759675-CM047155.1_29188739-29194208	210	157	211	577	NA
ITS1-GCA_025759835-JAOCMP010000222.1_35585-30054	198	154	201	552	NA
ITS1-GCA_025759835-JAOCMP010000230.1_8286-13600	184	153	202	538	NA
ITS1-GCA_025759835-JAOCMP010000255.1_8861-14364	197	154	208	558	NA
ITS1-GCA_025759835-JAOCMP010000307.1_17497-12134	187	154	203	543	NA
ITS1-GCA_025759835-JAOCMP010000307.1_25735-20488	183	153	196	531	NA
ITS1-GCA_025759835-JAOCMP010000312.1_1927-7483	208	154	209	570	NA
ITS1-GCA_025759835-JAOCMP010000322.1_10982-16427	197	153	200	549	NA
ITS1-GCA_025759835-JAOCMP010000322.1_2439-7881	200	155	203	557	NA
ITS1-GCA_025759845-JAOCMO010000496.1_26257-31792	199	154	208	560	NA
ITS1-GCA_025759845-JAOCMO010000496.1_34941-40511	208	154	210	571	NA
ITS1-GCA_025759845-JAOCMO010000496.1_43676-49265	209	154	211	573	NA
ITS1-GCA_025759845-JAOCMO010000531.1_16429-21971	199	154	206	558	NA
ITS1-GCA_025759845-JAOCMO010000531.1_25149-30747	207	154	210	570	NA
ITS1-GCA_025759845-JAOCMO010000531.1_33946-39577	214	154	211	578	NA
ITS1-GCA_025759925-JAOCMS010000355.1_39464-33971	199	154	212	564	NA
ITS1-GCA_025759925-JAOCMS010000414.1_11734-6242	201	153	208	561	NA
ITS1-GCA_025759985-CM047043.1_147171651-147167173	235	155	201	590	NA
ITS1-GCA_025760025-CM047226.1_72166-66602	208	154	211	572	NA
ITS1-GCA_025760035-CM047202.1_117738-112126	209	154	213	575	NA
ITS1-GCA_025760035-CM047202.1_126489-120904	205	154	208	566	NA
ITS1-GCA_025760035-JAOCMR010000199.1_25008-30615	208	153	211	571	NA
ITS1-GCA_025760035-JAOCMR010000199.1_7537-13104	205	154	209	567	NA
ITS1-GCA_025760035-JAOCMR010000206.1_30142-35613	198	154	205	556	NA
ITS1-GCA_025760035-JAOCMR010000206.1_47330-52854	203	154	209	565	NA
ITS1-GCA_025760035-JAOCMR010000206.1_73320-78876	205	154	207	565	NA
ITS1-GCA_025760035-JAOCMR010000240.1_28616-23116	191	151	194	535	NA
ITS1-GCA_025760035-JAOCMR010000303.1_31852-37353	196	154	207	556	NA
ITS1-GCA_025760035-JAOCMR010000384.1_14550-20026	193	153	208	553	NA
ITS1-GCA_025760065-JAOCMQ010000265.1_55224-49617	203	154	209	565	NA
ITS1-GCA_025760065-JAOCMQ010000326.1_11879-17410	205	154	204	562	NA
ITS1-GCA_025760065-JAOCMQ010000326.1_20561-26125	203	154	206	562	NA
ITS1-GCA_025760065-JAOCMQ010000327.1_13165-7750	216	155	220	590	NA
ITS1-GCA_025760065-JAOCMQ010000335.1_32123-26837	188	150	200	537	NA
ITS1-GCA_025760065-JAOCMQ010000354.1_27544-33072	198	154	204	555	NA
ITS1-GCA_025760065-JAOCMQ010000365.1_24700-30221	201	152	206	558	NA
ITS1-GCA_025760105-JAOCMX010000337.1_16251-21700	197	153	204	553	NA
ITS1-GCA_025760105-JAOCMX010000340.1_17088-11620	200	153	206	558	NA
ITS1-GCA_025895885-CM047366.1_114681630-114687396	228	156	222	605	NA
ITS1-GCA_026074415-BRKY01009931.1_14738-8948	200	156	234	589	NA
ITS1-GCA_026122265-JAOPFK010000243.1_40292-45577	458	149	445	1051	NA
ITS1-GCA_026122265-JAOPFK010000367.1_6336-11714	476	155	469	1099	NA
ITS1-GCA_026123175-JANZWZ020000433.1_15894-21837	726	153	376	1254	NA
ITS1-GCA_026123175-JANZWZ020000447.1_2-6762	724	179	393	1295	NA
ITS1-GCA_026123175-JANZWZ020001382.1_7602-422	721	178	387	1285	NA
ITS1-GCA_026123175-JANZWZ020001543.1_23127-14507	726	153	417	1295	NA
ITS1-GCA_026123175-JANZWZ020001544.1_23369-12834	722	151	416	1288	NA
ITS1-GCA_026123175-JANZWZ020001544.1_9638-773	726	179	391	1295	NA
ITS1-GCA_026123175-JANZWZ020001547.1_13457-6160	726	179	391	1295	NA
ITS1-GCA_026123175-JANZWZ020001549.1_11127-948	725	153	417	1294	NA
ITS1-GCA_026123175-JANZWZ020001549.1_42795-32204	710	173	387	1269	NA
ITS1-GCA_026123175-JANZWZ020001550.1_11615-818	726	179	391	1295	NA
ITS1-GCA_026123175-JANZWZ020001552.1_32434-25532	709	143	406	1257	NA
ITS1-GCA_026123175-JANZWZ020001554.1_8833-1660	726	153	413	1291	NA
ITS1-GCA_026123175-JANZWZ020001556.1_37300-30117	723	153	414	1289	NA
ITS1-GCA_026123175-JANZWZ020001741.1_8248-18992	723	153	416	1291	NA
ITS1-GCA_026123175-JANZWZ020002316.1_286-6183	728	151	409	1287	NA
ITS1-GCA_026123175-JANZWZ020002321.1_4788-10653	726	179	385	1289	NA
ITS1-GCA_026123175-JANZWZ020002387.1_5273-17	723	153	418	1293	NA
ITS1-GCA_026123175-JANZWZ020002496.1_35680-29802	720	177	384	1280	NA
ITS1-GCA_026123175-JANZWZ020002532.1_5845-2	714	153	416	1282	NA
ITS1-GCA_026123175-JANZWZ020002563.1_12118-2749	726	179	391	1295	NA
ITS1-GCA_026123175-JANZWZ020002730.1_17115-24290	724	178	390	1291	NA
ITS1-GCA_026123175-JANZWZ020002730.1_2152-8007	724	179	375	1277	NA
ITS1-GCA_026123175-JANZWZ020002746.1_6816-6	721	178	387	1285	NA
ITS1-GCA_026123175-JANZWZ020002887.1_3-8239	726	179	393	1297	NA
ITS1-GCA_026123175-JANZWZ020002895.1_7438-13269	726	179	391	1295	NA
ITS1-GCA_026123175-JANZWZ020003070.1_1214-8332	725	178	386	1288	NA
ITS1-GCA_026123175-JANZWZ020003071.1_34945-40803	709	177	389	1274	NA
ITS1-GCA_026225805-JAOTGM010000730.1_9230809-9236580	205	156	222	582	NA
ITS1-GCA_026226105-JAMYIE010001195.1_19004-13667	200	156	230	585	NA
ITS1-GCA_026262055-CM048303.1_24710897-24705044	223	160	234	616	NA
ITS1-GCA_026262055-JAMDGB010000015.1_34354-28581	216	151	250	616	NA
ITS1-GCA_026262055-JAMDGB010000078.1_132176-137981	218	156	247	620	NA
ITS1-GCA_026290005-JAPDSC010127031.1_16425-22782	213	154	334	700	NA
ITS1-GCA_026539665-JAKCVS010000010.1_1809-7856	409	154	241	803	NA
ITS1-GCA_026541065-JAMKYM010000710.1_55420-61110	230	154	214	597	NA
ITS1-GCA_026873155-JAOPUO010000962.1_7434-1857	244	155	206	604	NA
ITS1-GCA_026873245-JAPMLZ010041628.1_54841-49072	240	156	220	615	NA
ITS1-GCA_026929855-CM049426.1_134627807-134622046	209	156	217	581	NA
ITS1-GCA_026929995-CM049421.1_154650408-154644659	221	156	208	584	NA
ITS1-GCA_027035075-CM049729.1_60857840-60853324	251	155	230	635	NA
ITS1-GCA_027035075-CM049729.1_61237011-61242741	252	156	207	614	NA
ITS1-GCA_027073555-CM049645.1_60416654-60412136	251	155	230	635	NA
ITS1-GCA_027073555-CM049645.1_60798394-60802771	252	156	207	614	NA
ITS1-GCA_027073565-CM049609.1_60105847-60101331	251	155	230	635	NA
ITS1-GCA_027073565-CM049609.1_60484905-60490635	252	156	207	614	NA
ITS1-GCA_027073635-CM049657.1_60476399-60471883	251	155	230	635	NA
ITS1-GCA_027073635-CM049657.1_60864197-60869927	252	156	207	614	NA
ITS1-GCA_027073655-CM049681.1_59146250-59151980	252	156	207	614	NA
ITS1-GCA_027073655-CM049687.1_203640-197819	243	156	231	629	NA
ITS1-GCA_027073675-CM049669.1_60304143-60299627	251	155	230	635	NA
ITS1-GCA_027073675-CM049669.1_60697378-60703108	252	156	207	614	NA
ITS1-GCA_027073695-CM049693.1_60980693-60976177	251	155	230	635	NA
ITS1-GCA_027073695-CM049693.1_61359722-61365452	252	156	207	614	NA
ITS1-GCA_027073715-CM049711.1_174021997-174028278	429	167	252	847	NA
ITS1-GCA_027475165-JAPFEZ010000250.1_24098-18219	227	160	229	615	NA
