File	ITS1	5.8S	ITS2	Full_ITS	Notes
MZ956750	69	150	78	296	NA
MZ956769	61	149	63	272	NA
MZ959800	69	150	76	294	NA
NR_077075	73	150	67	289	NA
NR_077078	60	149	57	265	NA
NR_077181	63	141	86	289	NA
NR_111352	80	149	68	296	NA
NR_111357	59	149	57	264	NA
NR_111376	67	150	77	293	NA
NR_111377	67	150	77	293	NA
NR_111388	67	152	73	291	NA
NR_111396	67	150	82	298	NA
NR_111406	72	150	83	304	NA
NR_111407	72	150	82	303	NA
NR_130669	67	150	72	288	NA
NR_137696	71	150	86	306	NA
NR_137723	72	150	81	302	NA
NR_138172	71	150	82	302	NA
NR_151793	58	149	57	263	NA
NR_151801	79	149	69	296	NA
NR_151802	63	149	61	272	NA
NR_151804	63	149	58	269	NA
NR_155005	72	149	72	292	NA
NR_155010	71	149	81	300	NA
NR_155011	75	150	80	304	NA
NR_155144	85	149	65	298	NA
NR_155369	67	150	76	292	NA
NR_155402	73	150	79	301	NA
NR_155403	66	150	77	292	NA
NR_155404	66	150	77	292	NA
NR_155999	59	149	57	264	NA
NR_156000	61	149	58	267	NA
NR_156313	67	150	87	303	NA
NR_158855	65	150	77	291	NA
NR_159547	69	150	75	293	NA
NR_159552	71	150	86	306	NA
NR_160312	60	149	59	267	NA
NR_160607	65	150	76	290	NA
OK067366	74	149	68	290	NA
OK239943	66	148	69	282	NA
OK239944	66	148	69	282	NA
OK239946	66	148	69	282	NA
OK283393	66	148	69	282	NA
OK283395	66	148	69	282	NA
OK283396	66	148	69	282	NA
OK283397	66	148	69	282	NA
OK283398	66	148	69	282	NA
OK298462	66	148	69	282	NA
OK298465	66	148	69	282	NA
OK298467	66	148	69	282	NA
OL589208	69	149	69	286	NA
OL589214	69	149	69	286	NA
OL604785	70	150	78	297	NA
OL604786	70	150	78	297	NA
OL604800	68	149	69	285	NA
OL687515	68	149	69	285	NA
OL897286	69	149	69	286	NA
OM287566	67	150	72	288	NA
OM287573	67	150	72	288	NA
OM287574	67	150	72	288	NA
OM287575	67	150	72	288	NA
OM287577	73	149	82	303	NA
OM480683	70	149	69	287	NA
OM480720	64	153	81	297	NA
OM575070	67	150	72	288	NA
OM575071	67	150	72	288	NA
OM575072	70	150	83	302	NA
OM662275	61	149	63	272	NA
OM850414	69	150	78	296	NA
OP318066	52	146	100	297	NA
OP318067	59	150	92	300	NA
OP349653	69	149	69	286	NA
OP503374	70	150	78	297	NA
OP503375	70	150	78	297	NA
OP503376	70	150	78	297	NA
OP503377	70	150	78	297	NA
OP503378	70	150	78	297	NA
OP503379	70	150	78	297	NA
OP537673	68	150	78	295	NA
OP537691	74	149	82	304	NA
OP584543	69	149	69	286	NA
OP584568	68	149	69	285	NA
OP584611	69	149	69	286	NA
OP626779	69	150	82	300	NA
OP626780	71	150	86	306	NA
OP626781	69	150	75	293	NA
OP626784	68	150	90	307	NA
OP626785	71	150	86	306	NA
OP626790	67	150	72	288	NA
OP626791	70	150	83	302	NA
OP626793	69	150	78	296	NA
OP758528	74	149	68	290	NA
OP758529	74	149	68	290	NA
OP758530	74	149	68	290	NA
OP758531	74	149	68	290	NA
OP758532	68	149	69	285	NA
OP758533	68	149	69	285	NA
OP758534	67	149	69	284	NA
OP758535	68	149	69	285	NA
OP758536	67	149	69	284	NA
OP758537	68	149	69	285	NA
OP758538	68	149	69	285	NA
OP758539	68	149	69	285	NA
OP758540	69	149	69	286	NA
OP758541	69	149	69	286	NA
OP758542	72	149	69	289	NA
OP758543	68	149	69	285	NA
OP758547	78	149	68	294	NA
OP758548	77	149	68	293	NA
OP758549	75	149	64	287	NA
OP758550	75	149	64	287	NA
OP758551	67	149	68	283	NA
OP765493	69	149	69	286	NA
OP765494	71	149	70	289	NA
OP765495	71	149	70	289	NA
OP765496	70	149	66	284	NA
OP765498	70	149	68	286	NA
OP765500	76	149	65	289	NA
OP782220	91	136	80	306	NA
OP811258	61	152	74	286	NA
OQ108373	68	149	69	285	NA
OQ121127	70	150	78	297	NA
OQ184073	67	150	72	288	NA
OQ248228	69	149	69	286	NA
OQ297281	69	149	69	286	NA
OQ411110	65	150	77	291	NA
OQ472321	69	149	69	286	NA
OQ550112	65	150	77	291	NA
OQ550113	64	150	77	290	NA
OQ550242	65	150	77	291	NA
OQ550243	64	150	77	290	NA
OQ550244	65	150	77	291	NA
OQ550245	65	150	77	291	NA
OQ550246	65	150	77	291	NA
OQ550247	64	150	77	290	NA
OQ550249	65	150	77	291	NA
OQ550250	67	150	77	293	NA
OQ550251	67	150	77	293	NA
OQ550252	65	150	77	291	NA
OQ550255	66	150	77	292	NA
OQ550256	66	150	77	292	NA
OQ550257	66	150	77	292	NA
OQ690039	69	149	69	286	NA
OQ860813	73	149	68	289	NA
OQ860816	79	149	69	296	NA
OQ940537	67	149	69	284	NA
OQ996602	74	149	68	290	NA
OQ996603	74	149	68	290	NA
OQ996604	74	149	68	290	NA
OR122284	78	149	68	294	NA
OR144344	67	150	78	294	NA
OR195804	67	150	72	288	NA
OR195805	67	150	73	289	NA
OR196139	68	149	69	285	NA
OR196140	69	149	69	286	NA
OR196141	69	149	69	286	NA
OR196142	69	149	69	286	NA
OR196144	69	149	69	286	NA
OR196161	61	149	64	273	NA
OR228684	74	149	82	304	NA
OR238916	61	149	64	273	NA
OR239874	70	150	77	296	NA
OR268348	65	150	75	289	NA
OR268349	65	150	75	289	NA
OR269234	69	149	69	286	NA
OR394404	69	149	69	286	NA
OR437519	67	150	72	288	NA
OR438028	61	149	64	273	NA
OR485687	69	149	69	286	NA
OR491713	67	150	72	288	NA
OR507630	66	148	69	282	NA
OR526623	63	149	58	269	NA
OR551448	69	149	69	286	NA
OR662633	65	150	77	291	NA
OR733615	67	150	72	288	NA
OR733616	70	150	83	302	NA
OR760506	69	149	69	286	NA
OR760547	70	149	69	287	NA
OR761550	69	149	69	286	NA
OW982370	61	149	64	273	NA
OW982382	61	149	64	273	NA
OW982464	68	149	69	285	NA
OW982489	69	149	69	286	NA
OW982639	65	149	59	272	NA
OW982682	61	149	63	272	NA
OW983004	68	149	69	285	NA
OW983049	68	150	69	286	NA
OW983275	61	149	63	272	NA
OW983276	70	150	78	297	NA
OW983277	69	150	78	296	NA
OW983413	67	150	72	288	NA
OW983494	69	150	78	296	NA
OW983495	61	149	64	273	NA
OW983514	70	150	78	297	NA
OW983529	70	150	78	297	NA
OW983594	69	149	69	286	NA
OW983838	61	149	64	273	NA
OW983841	61	149	63	272	NA
OW983919	54	142	64	259	NA
OW984094	65	149	58	271	NA
OW984097	65	149	58	271	NA
OW984239	70	150	78	297	NA
OW984370	70	150	78	297	NA
OW984371	70	150	78	297	NA
OW984372	69	150	78	296	NA
OW984581	69	149	69	286	NA
OW984605	70	150	78	297	NA
OW984674	66	148	69	282	NA
OW985041	69	150	78	296	NA
OW985780	67	150	72	288	NA
OW986180	61	149	64	273	NA
OW987642	71	150	86	306	NA
OW987643	71	150	86	306	NA
OW987691	70	150	78	297	NA
OW987770	65	150	77	291	NA
OW987801	73	149	82	303	NA
OW987803	67	150	72	288	NA
OW987965	69	149	69	286	NA
OW987971	68	149	69	285	NA
OW988045	69	149	69	286	NA
OW988194	61	149	63	272	NA
OW988202	72	150	75	296	NA
OW988205	69	150	78	296	NA
OW988206	69	150	78	296	NA
OW988345	69	149	69	286	NA
OW988348	69	149	69	286	NA
OW988357	69	149	69	286	NA
OW988444	73	149	82	303	NA
OW988559	69	149	69	286	NA
PP123913	74	150	66	289	NA
PP125163	69	149	69	286	NA
PP125750	69	149	69	286	NA
PP176176	65	150	77	291	NA
UDB035495	54	142	64	259	NA
UDB0754786	38	143	82	262	NA
UDB0754790	38	143	82	262	NA
UDB0754791	38	143	82	262	NA
UDB0756083	78	146	85	308	NA
UDB0756129	38	143	82	262	NA
UDB0756175	38	143	82	262	NA
UDB0756193	38	143	82	262	NA
UDB0756440	38	143	82	262	NA
UDB0756477	38	143	82	262	NA
UDB0756487	38	143	82	262	NA
UDB0756488	38	143	82	262	NA
UDB0756546	38	143	82	262	NA
UDB0756910	73	149	63	284	NA
UDB0757053	38	143	82	262	NA
UDB0757187	55	146	108	308	NA
UDB0757203	70	152	64	285	NA
UDB0757228	71	153	64	287	NA
UDB0757299	38	143	82	262	NA
UDB0757321	38	143	82	262	NA
UDB0757440	78	150	72	299	NA
UDB0758132	38	143	82	262	NA
UDB0760021	38	143	82	262	NA
UDB0760711	39	143	82	263	NA
UDB0760729	38	143	82	262	NA
UDB0761239	38	143	82	262	NA
UDB0761915	44	144	82	269	NA
UDB0761930	43	144	82	268	NA
UDB0762152	38	143	82	262	NA
UDB0762492	38	143	82	262	NA
UDB0762493	38	143	82	262	NA
UDB0762527	37	143	82	261	NA
UDB0762532	38	143	82	262	NA
UDB0762615	38	143	82	262	NA
UDB0762880	72	152	75	298	NA
UDB0763069	37	142	82	260	NA
UDB0763077	38	142	82	261	NA
UDB0763973	63	144	59	265	NA
UDB0768989	51	152	106	308	NA
UDB0810353	79	149	72	299	NA
UDB0815516	79	149	72	299	NA
Z12124	43	150	75	267	NA
